person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
29,48000,MORTGAGE,5,EDUCATION,C,10000,12.73,0,0.21,Y,7
27,42000,MORTGAGE,4,PERSONAL,C,2850,13.48,1,0.07,N,7
27,26000,RENT,6,PERSONAL,B,6000,10.75,0,0.23,N,10
27,26004,RENT,7,VENTURE,A,6000,7.14,0,0.23,N,5
30,48000,MORTGAGE,9,EDUCATION,A,3000,7.4,0,0.06,N,7
29,29004,RENT,8,EDUCATION,C,6000,12.87,0,0.21,N,5
29,29496,RENT,5,VENTURE,A,6000,5.79,0,0.2,N,8
27,30000,RENT,4,VENTURE,C,6000,14.65,0,0.2,Y,9
29,30000,RENT,7,PERSONAL,A,6000,8.9,0,0.2,N,10
35,48000,MORTGAGE,8,HOMEIMPROVEMENT,C,2000,11.97,0,0.04,N,9
27,48000,OWN,10,PERSONAL,A,6500,7.75,0,0.14,N,8
27,42200,MORTGAGE,6,MEDICAL,D,10000,16.49,1,0.24,Y,6
30,31200,RENT,5,MEDICAL,B,6000,9.91,0,0.19,N,8
27,31500,RENT,10,EDUCATION,C,6000,12.84,1,0.19,N,9
27,32000,RENT,11,EDUCATION,C,6000,14.27,0,0.19,N,8
29,32000,RENT,13,EDUCATION,B,6000,12.18,0,0.19,N,10
27,48600,MORTGAGE,4,PERSONAL,D,10000,15.7,0,0.21,N,9
29,33000,RENT,4,VENTURE,B,6000,9.99,0,0.18,N,6
29,48712,MORTGAGE,13,VENTURE,A,11050,5.42,0,0.23,N,9
30,33600,RENT,5,VENTURE,A,6000,6.91,0,0.18,N,7
29,33996,RENT,13,EDUCATION,D,6000,14.09,0,0.18,N,7
27,33996,RENT,8,DEBTCONSOLIDATION,D,6000,15.31,1,0.18,Y,5
34,48989,OWN,10,EDUCATION,A,2400,7.14,0,0.05,N,5
30,48996,MORTGAGE,5,MEDICAL,C,5000,15.23,0,0.1,Y,5
30,35000,RENT,8,MEDICAL,A,6000,7.9,0,0.17,N,9
35,43000,MORTGAGE,7,DEBTCONSOLIDATION,D,13200,16.77,1,0.31,Y,9
27,49000,MORTGAGE,11,MEDICAL,B,8500,10.59,0,0.17,N,6
30,49000,MORTGAGE,9,EDUCATION,A,11750,8.9,0,0.24,N,9
29,36000,RENT,4,EDUCATION,A,6000,5.99,0,0.17,N,6
30,49000,MORTGAGE,14,PERSONAL,D,8500,16.32,0,0.17,Y,9
30,49000,OWN,7,PERSONAL,B,8500,12.18,0,0.17,N,8
30,49200,MORTGAGE,12,EDUCATION,A,15025,6.03,0,0.31,N,8
27,49200,MORTGAGE,4,MEDICAL,A,2500,5.42,0,0.05,N,10
27,49200,MORTGAGE,11,MEDICAL,A,9600,5.42,0,0.2,N,6
29,49349,MORTGAGE,13,DEBTCONSOLIDATION,B,4000,11.49,0,0.08,N,5
27,49536,OWN,11,MEDICAL,B,12000,10.38,0,0.24,N,10
30,43580,MORTGAGE,5,PERSONAL,B,6000,12.21,1,0.14,N,7
30,49641,MORTGAGE,9,PERSONAL,C,8400,13.11,0,0.17,Y,6
35,43772,MORTGAGE,11,MEDICAL,A,15000,7.51,1,0.34,N,6
27,50000,MORTGAGE,7,MEDICAL,A,9500,8.9,0,0.19,N,8
35,50000,MORTGAGE,5,HOMEIMPROVEMENT,C,6000,13.49,0,0.12,N,6
27,40000,RENT,4,EDUCATION,C,6000,12.73,0,0.15,N,10
30,50000,MORTGAGE,8,DEBTCONSOLIDATION,A,10000,6.62,0,0.2,N,7
27,40800,RENT,11,PERSONAL,A,6000,7.66,0,0.15,N,7
30,41000,RENT,14,DEBTCONSOLIDATION,A,6000,6.03,0,0.15,N,10
34,50000,MORTGAGE,11,VENTURE,A,4000,8.9,0,0.08,N,8
27,50000,MORTGAGE,6,PERSONAL,B,12000,11.71,0,0.24,N,10
34,50000,MORTGAGE,6,VENTURE,C,16000,13.49,0,0.32,Y,5
34,42000,RENT,5,VENTURE,C,6000,14.22,0,0.14,N,10
35,50000,MORTGAGE,7,HOMEIMPROVEMENT,A,12000,6.62,0,0.24,N,6
30,50000,MORTGAGE,6,DEBTCONSOLIDATION,C,4000,14.27,0,0.08,N,9
27,50000,MORTGAGE,4,EDUCATION,B,2100,9.91,0,0.04,N,6
29,50000,MORTGAGE,4,MEDICAL,A,10000,6.03,0,0.2,N,5
29,50000,MORTGAGE,4,MEDICAL,B,21850,12.42,0,0.44,N,10
30,46000,RENT,5,MEDICAL,A,6000,6.99,0,0.13,N,5
27,50000,OWN,8,VENTURE,A,12000,5.42,0,0.24,N,7
27,50000,MORTGAGE,5,VENTURE,B,2000,10.99,0,0.04,N,6
29,42996,RENT,5,VENTURE,C,6000,15.96,1,0.14,N,5
27,50000,MORTGAGE,4,EDUCATION,C,2200,12.99,0,0.04,Y,10
27,49000,RENT,11,MEDICAL,C,6000,15.27,0,0.12,Y,9
33,50000,MORTGAGE,8,MEDICAL,A,4000,5.42,0,0.08,N,10
27,49500,RENT,6,PERSONAL,C,6000,11.22,0,0.12,N,8
29,50000,RENT,5,DEBTCONSOLIDATION,C,6000,13.49,0,0.12,Y,7
34,50000,RENT,5,PERSONAL,B,6000,9.91,0,0.12,N,8
29,50000,RENT,13,HOMEIMPROVEMENT,B,6000,9.99,0,0.12,N,7
29,50000,OWN,8,HOMEIMPROVEMENT,B,9725,12.12,0,0.19,N,6
29,50000,MORTGAGE,13,MEDICAL,B,13650,10.99,0,0.27,N,9
33,50000,MORTGAGE,7,PERSONAL,B,10000,9.99,0,0.2,N,5
35,50000,OWN,6,MEDICAL,A,13650,6.99,0,0.27,N,10
30,50000,RENT,4,PERSONAL,A,6000,5.79,0,0.12,N,7
33,44000,RENT,6,DEBTCONSOLIDATION,D,6000,14.96,1,0.14,N,8
34,50004,RENT,6,EDUCATION,A,6000,7.88,0,0.12,N,5
29,50000,OWN,6,MEDICAL,A,4000,5.42,0,0.08,N,8
30,50000,MORTGAGE,12,DEBTCONSOLIDATION,C,8000,13.06,0,0.16,Y,5
27,51600,RENT,12,EDUCATION,A,6000,8.49,0,0.12,N,6
29,50000,MORTGAGE,5,PERSONAL,B,8000,10.37,0,0.16,N,7
29,47000,RENT,8,EDUCATION,D,6000,17.49,1,0.13,N,7
27,54000,RENT,11,VENTURE,D,6000,14.59,0,0.11,Y,5
34,44000,MORTGAGE,8,DEBTCONSOLIDATION,C,4500,12.98,1,0.1,N,6
30,55840,RENT,6,MEDICAL,B,6000,10.25,0,0.11,N,5
30,50000,MORTGAGE,11,DEBTCONSOLIDATION,B,1400,10.36,0,0.03,N,8
34,57016,RENT,14,HOMEIMPROVEMENT,B,6000,11.83,0,0.11,N,6
30,50000,OWN,5,EDUCATION,A,5000,7.14,0,0.1,N,7
30,50000,OWN,4,DEBTCONSOLIDATION,D,10000,15.95,0,0.2,Y,7
27,59578,RENT,11,HOMEIMPROVEMENT,D,6000,14.59,0,0.1,Y,7
34,44000,MORTGAGE,18,MEDICAL,D,4000,15.95,1,0.09,Y,9
27,60000,RENT,6,PERSONAL,A,6000,8.94,0,0.1,N,9
30,50000,MORTGAGE,14,VENTURE,A,5000,7.88,0,0.1,N,5
30,61400,RENT,4,VENTURE,C,6000,15.96,0,0.1,N,9
33,61500,RENT,7,EDUCATION,A,6000,5.79,0,0.1,N,10
30,50000,OWN,4,VENTURE,C,3000,14.22,0,0.06,Y,10
30,14500,RENT,15,DEBTCONSOLIDATION,A,7000,6.76,1,0.48,N,5
34,50000,MORTGAGE,18,EDUCATION,A,6000,7.14,0,0.12,N,8
29,50000,MORTGAGE,9,MEDICAL,A,10000,7.88,0,0.2,N,8
29,18000,RENT,5,VENTURE,B,7000,10.99,1,0.39,N,5
29,21000,RENT,7,MEDICAL,C,7000,13.72,1,0.33,N,10
27,23400,RENT,5,EDUCATION,D,7000,15.7,1,0.3,Y,5
27,24000,RENT,4,DEBTCONSOLIDATION,B,7000,10.75,0,0.29,N,10
27,50000,OWN,8,EDUCATION,D,4500,14.61,0,0.09,N,6
29,63000,RENT,4,PERSONAL,A,6000,7.51,0,0.1,N,7
27,65000,RENT,11,HOMEIMPROVEMENT,C,6000,14.65,0,0.09,Y,7
29,50000,MORTGAGE,5,DEBTCONSOLIDATION,C,3250,14.26,0,0.07,N,5
29,44000,MORTGAGE,9,DEBTCONSOLIDATION,D,10000,14.74,1,0.23,N,5
27,50000,MORTGAGE,5,VENTURE,A,12000,9.32,0,0.24,N,8
30,50000,MORTGAGE,14,DEBTCONSOLIDATION,A,1875,8,0,0.04,N,9
33,44000,MORTGAGE,6,DEBTCONSOLIDATION,D,4500,14.74,1,0.1,N,10
27,72000,RENT,4,DEBTCONSOLIDATION,C,6000,15.96,0,0.08,N,10
27,50000,MORTGAGE,11,PERSONAL,C,7500,11.59,0,0.15,Y,6
27,50000,OWN,7,EDUCATION,C,8800,12.29,0,0.18,N,7
29,50000,MORTGAGE,11,HOMEIMPROVEMENT,C,4000,10.78,0,0.08,N,5
27,50000,OWN,9,EDUCATION,A,3000,7.75,0,0.06,N,6
29,50004,MORTGAGE,5,PERSONAL,A,10000,5.99,0,0.2,N,5
27,75000,RENT,11,VENTURE,D,6000,15.21,0,0.08,Y,9
27,50004,OWN,5,MEDICAL,B,10200,10.37,0,0.2,N,10
35,44004,MORTGAGE,7,MEDICAL,B,10000,11.36,1,0.23,N,7
33,80000,RENT,10,DEBTCONSOLIDATION,A,6000,8.49,0,0.07,N,6
27,81000,RENT,4,VENTURE,B,6000,11.86,0,0.07,N,10
27,50055,MORTGAGE,5,VENTURE,B,15000,10.62,0,0.3,N,5
27,85000,RENT,11,DEBTCONSOLIDATION,C,6000,13.43,0,0.07,Y,5
35,88020,RENT,6,PERSONAL,D,6000,15.37,0,0.07,Y,8
30,89004,RENT,6,MEDICAL,C,6000,13.16,0,0.07,Y,5
27,44400,MORTGAGE,10,VENTURE,C,4000,13.99,1,0.09,Y,7
30,50400,MORTGAGE,7,PERSONAL,A,3000,7.29,0,0.06,N,6
29,92004,RENT,8,EDUCATION,B,6000,10.38,0,0.07,N,10
29,50400,OWN,4,EDUCATION,B,9000,10.37,0,0.18,N,9
35,93000,RENT,4,PERSONAL,C,6000,14.27,0,0.06,Y,9
27,50400,MORTGAGE,9,EDUCATION,A,5000,7.51,0,0.1,N,5
34,50400,MORTGAGE,9,VENTURE,F,22800,18.67,0,0.45,N,10
27,50400,MORTGAGE,7,MEDICAL,A,11000,8.94,0,0.22,N,5
34,100000,RENT,5,PERSONAL,B,6000,10.99,0,0.06,N,9
27,108000,RENT,4,DEBTCONSOLIDATION,B,6000,10.65,0,0.06,N,7
30,155000,RENT,9,DEBTCONSOLIDATION,A,6000,7.14,0,0.04,N,10
29,48000,RENT,6,MEDICAL,B,6025,10.65,0,0.13,N,9
27,40000,RENT,4,EDUCATION,C,6125,13.23,0,0.15,Y,5
33,45000,MORTGAGE,17,HOMEIMPROVEMENT,A,10800,7.51,1,0.24,N,8
29,51000,OWN,6,MEDICAL,A,19750,7.49,0,0.39,N,8
30,51000,MORTGAGE,4,PERSONAL,B,2000,10.99,0,0.04,N,10
29,51000,MORTGAGE,12,PERSONAL,B,1800,11.49,0,0.04,N,8
27,51000,OWN,11,PERSONAL,A,12000,7.49,0,0.24,N,7
27,51000,OWN,11,VENTURE,A,18000,7.49,0,0.35,N,8
30,51000,MORTGAGE,6,HOMEIMPROVEMENT,A,6600,6.92,0,0.13,N,9
29,51000,MORTGAGE,8,PERSONAL,B,25000,11.49,0,0.49,N,10
29,18000,RENT,4,HOMEIMPROVEMENT,B,6250,9.99,1,0.35,N,6
30,51000,MORTGAGE,6,DEBTCONSOLIDATION,C,15000,12.73,0,0.29,Y,5
33,51000,MORTGAGE,12,MEDICAL,A,7200,6.76,0,0.14,N,5
30,45000,MORTGAGE,11,PERSONAL,D,10000,14.74,1,0.22,N,6
29,45200,MORTGAGE,7,MEDICAL,D,6000,16.49,1,0.13,Y,10
27,60000,RENT,8,VENTURE,A,7000,6.99,0,0.12,N,10
27,51267,MORTGAGE,8,EDUCATION,A,4000,7.68,0,0.08,N,10
33,62000,RENT,17,VENTURE,A,7000,6.99,0,0.11,N,9
27,51600,MORTGAGE,12,MEDICAL,A,6000,8.9,0,0.12,N,9
30,51600,MORTGAGE,4,EDUCATION,D,12200,15.28,0,0.24,N,7
27,51600,MORTGAGE,5,DEBTCONSOLIDATION,A,10800,6.91,0,0.21,N,8
30,65000,RENT,14,DEBTCONSOLIDATION,C,7000,13.49,0,0.11,N,8
34,51621,MORTGAGE,5,PERSONAL,B,3500,11.49,0,0.07,N,6
27,65000,RENT,5,PERSONAL,E,7000,16.82,0,0.11,N,9
27,65000,RENT,5,VENTURE,C,7000,13.57,0,0.11,N,7
30,51750,OWN,5,VENTURE,B,12000,11.14,0,0.23,N,10
33,51888,MORTGAGE,13,PERSONAL,C,7000,13.98,0,0.13,N,10
30,51996,MORTGAGE,5,VENTURE,A,3200,6.99,0,0.06,N,10
27,51996,OWN,8,DEBTCONSOLIDATION,D,9600,14.09,0,0.18,N,9
35,51996,OWN,16,VENTURE,A,2000,6.17,0,0.04,N,8
33,68508,RENT,17,MEDICAL,A,7000,8,0,0.1,N,6
29,70000,RENT,6,EDUCATION,A,7000,7.74,0,0.1,N,6
30,78000,RENT,12,PERSONAL,A,7000,6.54,0,0.09,N,5
35,80000,RENT,5,EDUCATION,A,7000,7.29,0,0.09,N,8
27,52000,MORTGAGE,4,DEBTCONSOLIDATION,A,8000,8.9,0,0.15,N,10
33,46000,MORTGAGE,8,PERSONAL,B,14300,9.91,1,0.31,N,6
35,52000,MORTGAGE,7,DEBTCONSOLIDATION,A,7000,6.03,0,0.13,N,5
33,52000,MORTGAGE,4,HOMEIMPROVEMENT,A,1800,7.51,0,0.03,N,5
35,84175,RENT,4,EDUCATION,A,7000,7.29,0,0.08,N,8
29,52000,MORTGAGE,12,MEDICAL,A,5000,5.42,0,0.1,N,7
27,52000,MORTGAGE,4,HOMEIMPROVEMENT,A,8000,6.99,0,0.15,N,8
29,92000,RENT,5,VENTURE,A,7000,9.32,0,0.08,N,10
33,94000,RENT,4,HOMEIMPROVEMENT,B,7000,11.49,0,0.07,N,10
27,52000,MORTGAGE,11,HOMEIMPROVEMENT,A,6000,7.49,0,0.12,N,8
33,97000,RENT,4,HOMEIMPROVEMENT,C,7000,12.98,0,0.07,N,5
29,52000,MORTGAGE,6,VENTURE,D,12000,15.65,0,0.23,N,8
27,52000,MORTGAGE,5,PERSONAL,A,10000,7.29,0,0.19,N,7
30,52000,MORTGAGE,4,PERSONAL,B,14675,9.63,0,0.28,N,8
35,125000,RENT,6,DEBTCONSOLIDATION,C,7000,13.06,0,0.06,Y,5
29,52000,MORTGAGE,6,MEDICAL,B,7800,10.36,0,0.15,N,9
35,218000,RENT,4,DEBTCONSOLIDATION,D,7000,14.11,1,0.03,Y,9
27,52000,MORTGAGE,8,VENTURE,C,1800,12.98,0,0.03,N,8
29,54380,RENT,4,VENTURE,B,6300,10.75,0,0.12,N,10
29,46000,MORTGAGE,13,HOMEIMPROVEMENT,B,4800,11.86,1,0.1,N,9
29,52000,OWN,13,VENTURE,C,1000,13.23,0,0.02,N,8
27,52000,MORTGAGE,6,PERSONAL,A,11500,7.14,0,0.22,N,9
35,23000,RENT,13,MEDICAL,A,6500,8.63,0,0.28,N,6
30,52000,MORTGAGE,7,PERSONAL,D,5500,14.96,0,0.11,Y,10
34,52000,MORTGAGE,15,PERSONAL,B,8000,11.14,0,0.15,N,7
30,30000,RENT,4,HOMEIMPROVEMENT,D,6500,15.65,1,0.22,Y,6
27,39996,RENT,4,VENTURE,A,6500,9.63,0,0.16,N,7
27,46000,MORTGAGE,11,EDUCATION,A,8725,9.32,1,0.19,N,9
30,52000,MORTGAGE,9,PERSONAL,D,9000,12.49,0,0.17,Y,6
27,52000,MORTGAGE,7,DEBTCONSOLIDATION,A,5000,7.75,0,0.1,N,7
34,36500,RENT,4,DEBTCONSOLIDATION,D,6500,15.65,1,0.18,N,10
27,45000,RENT,4,PERSONAL,B,6500,10.99,0,0.14,N,8
30,67275,RENT,4,HOMEIMPROVEMENT,A,6500,8.94,0,0.1,N,7
27,52680,OWN,11,PERSONAL,D,8000,14.54,0,0.15,N,10
29,75000,RENT,6,HOMEIMPROVEMENT,B,6500,10.74,0,0.09,N,9
29,52800,MORTGAGE,7,EDUCATION,D,25475,16.29,0,0.48,Y,7
30,52800,MORTGAGE,14,VENTURE,A,15000,5.99,0,0.28,N,5
27,30000,RENT,5,PERSONAL,C,6575,13.49,1,0.22,N,9
29,52833,MORTGAGE,7,VENTURE,A,12250,6.62,0,0.23,N,6
27,50100,RENT,11,VENTURE,A,6600,8,0,0.13,N,7
34,53000,MORTGAGE,7,DEBTCONSOLIDATION,A,3100,7.9,0,0.06,N,6
35,130000,RENT,11,EDUCATION,E,6600,17.93,0,0.05,N,5
33,53000,RENT,6,HOMEIMPROVEMENT,C,6700,13.49,0,0.13,N,6
29,53000,MORTGAGE,13,DEBTCONSOLIDATION,C,10750,13.11,0,0.2,N,7
30,20000,RENT,4,PERSONAL,C,6800,12.84,1,0.34,N,6
34,53000,OWN,9,HOMEIMPROVEMENT,A,9600,8.94,0,0.18,N,10
34,47818,RENT,9,MEDICAL,A,6800,6.92,0,0.14,N,9
33,45000,RENT,13,EDUCATION,C,6800,11.22,1,0.15,Y,6
27,53004,MORTGAGE,10,EDUCATION,B,5600,11.86,0,0.11,N,6
29,53200,MORTGAGE,7,HOMEIMPROVEMENT,C,1000,13.49,0,0.02,Y,6
29,53360,MORTGAGE,11,EDUCATION,A,10475,7.88,0,0.2,N,9
27,53400,MORTGAGE,8,PERSONAL,B,4000,9.99,0,0.07,N,6
27,47500,MORTGAGE,5,MEDICAL,A,13000,7.88,1,0.27,N,8
34,53549,MORTGAGE,17,DEBTCONSOLIDATION,A,14200,6.99,0,0.27,N,6
30,53979,MORTGAGE,5,EDUCATION,B,25000,10.08,0,0.46,N,7
33,48000,MORTGAGE,7,PERSONAL,B,7000,12.42,1,0.15,N,5
27,54000,MORTGAGE,4,MEDICAL,A,9000,6.62,0,0.17,N,10
30,54000,MORTGAGE,14,EDUCATION,B,14500,10.65,0,0.27,N,9
30,54000,MORTGAGE,13,MEDICAL,A,10000,7.9,0,0.19,N,10
34,54000,MORTGAGE,5,HOMEIMPROVEMENT,A,27000,7.9,0,0.5,N,5
33,54000,MORTGAGE,8,MEDICAL,A,3800,8.9,0,0.07,N,7
33,54000,MORTGAGE,6,EDUCATION,B,2100,9.99,0,0.04,N,6
27,50000,RENT,4,HOMEIMPROVEMENT,C,6400,13.23,0,0.13,Y,7
29,54000,MORTGAGE,13,MEDICAL,B,12000,11.99,0,0.22,N,8
34,54000,MORTGAGE,5,PERSONAL,A,3500,5.99,0,0.06,N,6
33,58000,RENT,5,MEDICAL,A,6400,7.51,0,0.11,N,8
27,58500,RENT,11,VENTURE,B,6400,12.53,0,0.11,N,5
35,69000,RENT,5,DEBTCONSOLIDATION,D,6400,16.77,1,0.09,Y,8
29,75000,RENT,5,VENTURE,A,6400,7.49,0,0.09,N,8
34,54000,MORTGAGE,5,MEDICAL,A,10000,7.29,0,0.19,N,7
30,54000,MORTGAGE,12,MEDICAL,C,15000,14.72,0,0.28,Y,9
34,54000,MORTGAGE,18,HOMEIMPROVEMENT,A,4000,6.39,0,0.07,N,5
30,54000,MORTGAGE,5,EDUCATION,A,5000,7.88,0,0.09,N,5
34,54000,OWN,8,MEDICAL,B,5000,10.62,0,0.09,N,7
33,54000,MORTGAGE,7,VENTURE,C,7500,13.22,0,0.14,N,10
29,27000,RENT,4,VENTURE,C,7000,13.72,0,0.26,N,7
30,54000,MORTGAGE,8,PERSONAL,A,5000,8,0,0.09,N,8
29,54000,MORTGAGE,9,DEBTCONSOLIDATION,A,12000,9.32,0,0.22,N,7
27,29004,RENT,6,DEBTCONSOLIDATION,A,7000,6.03,0,0.24,N,10
27,30000,RENT,5,MEDICAL,D,7000,15.62,1,0.23,N,6
34,54072,MORTGAGE,12,PERSONAL,B,7000,11.89,0,0.13,N,9
29,30000,RENT,8,MEDICAL,C,7000,13.35,0,0.23,Y,10
29,30000,RENT,4,VENTURE,B,7000,12.18,0,0.23,N,9
27,54216,MORTGAGE,4,PERSONAL,A,9000,5.99,0,0.17,N,5
29,54548,MORTGAGE,8,VENTURE,A,6000,7.14,0,0.11,N,9
30,54600,MORTGAGE,11,VENTURE,B,2500,9.99,0,0.05,N,7
27,34000,RENT,7,MEDICAL,C,7000,15.96,0,0.21,Y,10
29,54912,MORTGAGE,11,DEBTCONSOLIDATION,C,5500,12.53,0,0.1,Y,8
29,35000,RENT,7,MEDICAL,C,7000,12.68,0,0.2,Y,9
35,36000,RENT,5,MEDICAL,A,7000,6.91,0,0.19,N,9
30,48996,MORTGAGE,14,EDUCATION,C,1200,14.35,1,0.02,N,7
27,54996,OWN,5,PERSONAL,C,16400,13.98,0,0.3,N,9
27,38000,RENT,12,VENTURE,A,7000,7.66,0,0.18,N,6
35,33000,RENT,4,EDUCATION,A,7000,7.9,1,0.21,N,9
33,55000,MORTGAGE,7,HOMEIMPROVEMENT,B,3500,10.65,0,0.06,N,5
29,40000,RENT,14,VENTURE,A,7000,7.14,0,0.17,N,5
27,55000,MORTGAGE,5,PERSONAL,A,5000,6.62,0,0.09,N,6
29,41779,RENT,5,EDUCATION,A,7000,5.79,0,0.17,N,10
27,55000,MORTGAGE,6,PERSONAL,A,10000,7.9,0,0.18,N,6
33,36000,RENT,5,DEBTCONSOLIDATION,A,7000,5.79,1,0.19,N,5
34,55000,MORTGAGE,6,HOMEIMPROVEMENT,C,2500,13.49,0,0.05,N,7
34,55000,MORTGAGE,4,EDUCATION,C,7000,13.49,0,0.13,Y,10
29,55000,MORTGAGE,5,PERSONAL,A,12000,7.49,0,0.22,N,6
27,44400,RENT,7,VENTURE,B,7000,10,0,0.16,N,6
35,55000,MORTGAGE,7,EDUCATION,B,1450,10.59,0,0.03,N,5
27,39000,RENT,4,PERSONAL,C,7000,13.79,1,0.18,Y,7
29,55000,MORTGAGE,11,MEDICAL,B,4000,10.99,0,0.07,N,6
35,55000,MORTGAGE,14,PERSONAL,A,15000,8.49,0,0.27,N,10
29,55000,MORTGAGE,4,PERSONAL,B,8000,10,0,0.15,N,6
29,55000,MORTGAGE,4,PERSONAL,A,3600,6.92,0,0.07,N,10
34,55000,MORTGAGE,6,EDUCATION,C,5000,13.43,0,0.09,Y,10
35,50000,RENT,4,DEBTCONSOLIDATION,B,7000,11.49,0,0.14,N,9
29,50400,RENT,6,DEBTCONSOLIDATION,A,7000,6.17,0,0.14,N,8
29,55000,MORTGAGE,13,MEDICAL,C,8000,13.72,0,0.15,N,9
29,52000,RENT,13,PERSONAL,D,7000,16.77,0,0.13,N,5
33,55000,MORTGAGE,5,PERSONAL,A,15000,6.54,0,0.27,N,6
30,55000,MORTGAGE,4,DEBTCONSOLIDATION,A,12000,5.79,0,0.22,N,10
34,55000,RENT,4,MEDICAL,B,7000,8.88,0,0.13,N,9
30,85000,RENT,14,PERSONAL,B,7000,10.65,0,0.08,N,9
30,85000,RENT,4,HOMEIMPROVEMENT,A,7000,8.9,0,0.08,N,5
35,90000,RENT,15,PERSONAL,B,7000,11.71,0,0.08,N,9
35,17280,RENT,6,VENTURE,D,7200,12.36,1,0.42,Y,8
27,18200,RENT,8,VENTURE,A,7200,7.49,1,0.4,N,9
29,55000,OWN,4,VENTURE,B,10000,11.36,0,0.18,N,8
33,55000,OWN,4,HOMEIMPROVEMENT,A,12000,7.51,0,0.22,N,9
29,26400,RENT,4,MEDICAL,A,7200,7.49,0,0.27,N,10
30,55000,OWN,6,EDUCATION,D,21250,15.7,0,0.39,Y,6
27,29120,RENT,6,MEDICAL,C,7200,13.11,0,0.25,N,6
33,30000,RENT,6,PERSONAL,B,7200,12.69,1,0.24,N,10
30,30000,RENT,7,DEBTCONSOLIDATION,B,7200,10.36,0,0.24,N,6
33,31500,RENT,16,MEDICAL,A,7200,5.79,0,0.23,N,6
35,55000,MORTGAGE,4,EDUCATION,A,8500,7.88,0,0.15,N,8
33,55000,MORTGAGE,4,HOMEIMPROVEMENT,B,8000,11.14,0,0.15,N,9
34,35316,RENT,5,MEDICAL,D,7200,14.84,1,0.2,N,10
29,43108,RENT,7,VENTURE,A,7200,6.03,0,0.17,N,7
27,39000,RENT,4,DEBTCONSOLIDATION,B,7200,10.65,1,0.18,N,5
34,39000,RENT,5,HOMEIMPROVEMENT,B,7200,11.71,1,0.18,N,5
33,49000,RENT,6,MEDICAL,B,7200,12.42,0,0.15,N,7
35,50000,RENT,6,VENTURE,B,7200,11.99,0,0.14,N,9
27,55000,MORTGAGE,8,VENTURE,C,7500,12.22,0,0.14,Y,6
27,55140,MORTGAGE,8,HOMEIMPROVEMENT,C,10000,13.49,0,0.18,Y,8
27,60000,RENT,4,HOMEIMPROVEMENT,A,7200,8.9,0,0.12,N,7
27,49500,MORTGAGE,7,VENTURE,C,4750,15.27,1,0.1,N,7
29,55530,MORTGAGE,13,EDUCATION,A,18825,8.9,0,0.34,N,7
27,55596,MORTGAGE,5,MEDICAL,A,2000,7.51,0,0.04,N,9
33,83000,RENT,5,EDUCATION,A,7200,8,0,0.09,N,8
30,55684,MORTGAGE,13,EDUCATION,B,5200,12.69,0,0.09,N,9
30,49777,MORTGAGE,7,MEDICAL,D,6000,14.54,1,0.12,N,6
33,55920,MORTGAGE,9,EDUCATION,A,22000,7.88,0,0.39,N,6
27,98500,RENT,5,HOMEIMPROVEMENT,C,7200,14.35,0,0.07,Y,6
27,56000,OWN,7,VENTURE,C,1000,14.65,0,0.02,N,8
33,56000,MORTGAGE,13,MEDICAL,A,12000,6.62,0,0.21,N,6
29,56000,OWN,5,EDUCATION,A,9200,6.03,0,0.16,N,9
29,35000,RENT,6,MEDICAL,B,7300,11.71,0,0.21,N,9
29,56000,MORTGAGE,8,MEDICAL,B,6000,10.99,0,0.11,N,9
27,50000,RENT,5,MEDICAL,A,7300,7.29,0,0.15,N,9
33,50000,MORTGAGE,14,DEBTCONSOLIDATION,D,10000,16.89,1,0.2,N,7
30,115000,RENT,7,DEBTCONSOLIDATION,B,7300,10.25,0,0.06,N,9
27,56000,MORTGAGE,4,DEBTCONSOLIDATION,B,10050,9.63,0,0.18,N,8
33,69000,RENT,8,HOMEIMPROVEMENT,B,7400,9.76,0,0.11,N,5
29,55000,RENT,6,HOMEIMPROVEMENT,D,7450,15.62,0,0.14,N,8
27,62900,RENT,9,MEDICAL,D,7450,15.99,1,0.1,N,10
29,56000,MORTGAGE,8,VENTURE,A,13000,7.88,0,0.23,N,5
30,21996,RENT,4,MEDICAL,B,7500,10.37,1,0.34,N,9
29,56000,MORTGAGE,4,EDUCATION,D,18000,14.61,0,0.32,Y,9
27,30000,RENT,5,EDUCATION,D,7500,14.84,0,0.25,N,7
33,30000,RENT,14,EDUCATION,B,7500,11.86,1,0.25,N,5
30,56004,MORTGAGE,9,HOMEIMPROVEMENT,A,9600,5.99,0,0.17,N,6
27,56004,MORTGAGE,5,HOMEIMPROVEMENT,A,5000,7.74,0,0.09,N,7
27,56004,MORTGAGE,4,PERSONAL,A,3100,9.32,0,0.06,N,7
30,56030,MORTGAGE,14,PERSONAL,B,13000,11.89,0,0.23,N,7
29,56033,MORTGAGE,7,VENTURE,C,16000,14.65,0,0.29,N,6
33,56100,OWN,13,HOMEIMPROVEMENT,A,16000,6.03,0,0.29,N,8
27,56244,MORTGAGE,11,HOMEIMPROVEMENT,C,12000,14.22,0,0.21,N,8
27,56331,MORTGAGE,7,EDUCATION,B,10000,10.36,0,0.18,N,10
